SkuShort,Brand,Country,Year,Week,NumberWorkdays,PrevNumberWorkdays,NextNumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,PrevWeekPdtHl1,BgtHl,PrevWeekSalesHl1,PrevWeekSalesHl2,PrevYearSalesHl1,PrevYearSalesHl2,TrueSalesHl,PredSalesHl_Classic,PredSalesHl_ML
05103,RADEGAST,CZ,2021,19,5,5.0,,14.11,5.594,5.883,True,,,749.5,886.0,954.5,775.5,544.0,1074.9,751.0,749.0
05105,RADEGAST,CZ,2021,19,5,5.0,,14.11,5.594,5.883,True,,,5896.0,2240.0,1908.0,2668.0,4616.0,4184.5,2670.0,2827.0
05202,BIRELL,CZ,2021,19,5,5.0,,14.11,5.594,5.883,True,,,103.9,10.2,7.5,11.7,75.3,43.65,11.984,57.0
05203,BIRELL,CZ,2021,19,5,5.0,,14.11,5.594,5.883,True,,,670.5,21.0,27.3,27.9,492.5,197.7,58.38,227.0
05603,RADEGAST,CZ,2021,19,5,5.0,,14.11,5.594,5.883,True,,,312.2,95.1,111.0,0.9,,192.6,89.8,249.0
06003,KOZEL,CZ,2021,19,5,5.0,,14.11,5.594,5.883,True,,,42.66,14.7,20.1,22.5,13.5,29.1,13.86,37.0
06005,KOZEL,CZ,2021,19,5,5.0,,14.11,5.594,5.883,True,,,326.2,18.0,16.0,57.5,141.0,45.5,19.23,133.0
06100,KOZEL,CZ,2021,19,5,5.0,,14.11,5.594,5.883,True,,,36.6,,,28.6,37.88,0.0,0.0,41.0
06103,KOZEL,CZ,2021,19,5,5.0,,14.11,5.594,5.883,True,,,203.9,199.5,243.9,192.9,179.1,262.8,167.1,170.0
06105,KOZEL,CZ,2021,19,5,5.0,,14.11,5.594,5.883,True,,,1182.0,361.0,481.0,560.5,1086.0,702.5,495.8,566.0
06202,KOZEL,CZ,2021,19,5,5.0,,14.11,5.594,5.883,True,,,55.38,5.4,5.25,10.65,50.4,21.75,10.49,32.0
06203,KOZEL,CZ,2021,19,5,5.0,,14.11,5.594,5.883,True,,,615.5,12.3,15.9,65.1,617.0,121.2,55.56,286.0
06205,KOZEL,CZ,2021,19,5,5.0,,14.11,5.594,5.883,True,,,53.62,,,,48.0,0.0,0.0,30.0
06500,KOZEL,CZ,2021,19,5,5.0,,14.11,5.594,5.883,True,,,764.0,29.7,19.8,208.2,691.0,232.09,0.0,305.0
06503,KOZEL,CZ,2021,19,5,5.0,,14.11,5.594,5.883,True,,,1060.0,954.5,1341.0,895.5,798.0,1245.3,763.0,773.0
06505,KOZEL,CZ,2021,19,5,5.0,,14.11,5.594,5.883,True,,,7744.0,2440.0,2864.0,3126.0,6230.0,4753.5,3532.0,5271.0
08103,MASTER,CZ,2021,19,5,5.0,,14.11,5.594,5.883,True,,,,,,,,0.0,0.0,56.0
08202,MASTER,CZ,2021,19,5,5.0,,14.11,5.594,5.883,True,,,26.3,6.9,4.5,10.35,24.16,11.85,9.87,33.0
08302,MASTER,CZ,2021,19,5,5.0,,14.11,5.594,5.883,True,,,28.52,1.65,1.65,2.85,28.66,3.75,8.23,28.0
09303,MASTER,CZ,2021,19,5,5.0,,14.11,5.594,5.883,True,,,24.38,,,,,0.0,0.0,53.0
11202,BIRELL,CZ,2021,19,5,5.0,,14.11,5.594,5.883,True,,,115.5,27.75,30.45,33.3,48.0,116.85,46.0,56.0
11203,BIRELL,CZ,2021,19,5,5.0,,14.11,5.594,5.883,True,,,1235.0,250.2,198.0,236.1,307.0,787.5,254.4,394.0
11205,BIRELL,CZ,2021,19,5,5.0,,14.11,5.594,5.883,True,,,,,,,,0.0,0.0,72.0
15002,KINGSWOOD,CZ,2021,19,5,5.0,,14.11,5.594,5.883,True,,,38.62,6.58,10.555,8.875,28.45,31.365,10.38,22.0
