SkuShort,Brand,Country,Year,Week,NumberWorkdays,PrevNumberWorkdays,NextNumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,PrevWeekPdtHl1,BgtHl,PrevWeekSalesHl1,PrevWeekSalesHl2,PrevYearSalesHl1,PrevYearSalesHl2,TrueSalesHl,PredSalesHl_Classic,PredSalesHl_ML
02505,GAMBRINUS,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,784.5,144.0,208.0,34.5,1140.0,183.5,154.0,157.0
02600,GAMBRINUS,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,1084.0,,,,1128.0,0.0,0.0,45.0
02600,GAMBRINUS,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,102.2,,,,130.0,0.0,0.0,0.0
02603,GAMBRINUS,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,677.0,425.5,487.8,260.0,646.0,414.0,364.0,242.0
02603,GAMBRINUS,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,114.25,56.1,109.8,5.4,100.8,47.7,65.0,37.0
02605,GAMBRINUS,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,6144.0,1076.0,1123.0,286.5,5900.0,964.0,879.5,812.0
02605,GAMBRINUS,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,753.5,87.0,338.0,17.5,710.0,112.5,136.5,116.0
02803,EXCELENT,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,68.4,201.6,225.0,103.5,186.0,152.1,103.3,60.0
02803,EXCELENT,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,57.38,17.1,21.0,3.9,47.1,7.5,20.89,8.0
02805,EXCELENT,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,258.0,159.5,143.5,35.5,563.5,139.5,64.7,76.0
04000,SARIS,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,192.8,,,,197.4,0.0,0.0,21.0
04003,SARIS,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,104.56,31.2,97.8,8.1,132.6,42.9,46.97,28.0
04005,SARIS,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,841.5,78.0,351.0,5.5,987.5,125.0,277.2,173.0
04203,SARIS,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,94.4,33.0,60.0,6.0,110.4,54.3,53.25,27.0
04205,SARIS,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,458.2,45.5,44.0,2.5,504.5,60.0,41.75,75.0
04303,SARIS,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,31.62,2.1,1.8,,27.3,6.0,8.25,0.0
04402,SARIS,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,6.418,,,,,0.0,0.0,0.0
04403,SARIS,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,199.2,,,,60.3,0.0,0.0,40.0
05000,RADEGAST,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,1035.0,38.4,37.97,,822.5,47.879999999999995,0.0,80.0
05000,RADEGAST,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,25.48,,,,20.0,0.0,0.0,0.0
05002,RADEGAST,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,216.6,638.0,718.0,459.5,122.4,496.65,461.0,185.0
05003,RADEGAST,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,694.0,776.0,886.0,352.5,621.5,655.8,569.5,322.0
05003,RADEGAST,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,51.78,27.9,61.5,12.3,53.7,31.8,28.9,25.0
05005,RADEGAST,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,4264.0,1681.0,1630.0,227.0,3848.0,1251.5,964.0,986.0
05005,RADEGAST,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,402.0,74.0,204.0,6.5,420.0,86.5,90.0,101.0
05100,RADEGAST,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,302.8,14.85,19.8,,310.8,9.9,0.0,61.0
05100,RADEGAST,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,58.8,,,,65.0,0.0,0.0,1.0
05103,RADEGAST,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,603.5,645.5,776.0,312.5,486.5,593.7,482.5,415.0
05103,RADEGAST,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,55.2,42.9,117.6,12.3,60.6,43.5,50.25,22.0
05105,RADEGAST,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,5176.0,1082.0,1166.0,178.5,4544.0,889.5,580.5,922.0
05105,RADEGAST,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,1036.0,91.0,453.0,10.5,984.5,172.5,192.5,216.0
05202,BIRELL,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,101.1,3.3,4.95,0.15,88.06,4.65,5.477,23.0
05202,BIRELL,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,20.38,0.15,0.45,0.3,15.15,0.9,4.98,0.0
05203,BIRELL,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,656.5,3.0,14.7,1.2,603.0,2.7,18.08,25.0
05203,BIRELL,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,61.4,1.8,0.9,0.6,46.2,2.1,7.6,1.0
05603,RADEGAST,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,274.8,65.7,72.0,,,59.1,39.1,78.0
06003,KOZEL,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,51.97,8.7,15.0,10.8,26.1,7.2,7.85,7.0
06005,KOZEL,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,309.8,7.5,6.0,12.5,158.5,8.0,13.586,30.0
06005,KOZEL,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,16.78,,,,6.5,0.0,0.0,0.0
06100,KOZEL,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,28.81,,,,47.4,0.0,0.0,0.0
06103,KOZEL,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,198.6,170.8,212.1,94.8,216.0,152.7,128.6,58.0
06103,KOZEL,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,22.84,5.4,9.9,0.6,38.7,10.8,8.016,0.0
06105,KOZEL,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,1100.0,235.5,309.5,58.5,1187.0,206.5,190.1,213.0
06105,KOZEL,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,209.5,34.0,33.0,0.5,231.0,29.5,29.0,15.0
06202,KOZEL,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,53.97,2.4,1.8,1.5,55.2,4.05,2.854,4.0
06203,KOZEL,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,576.0,0.9,3.6,6.3,502.8,3.0,11.86,12.0
06205,KOZEL,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,42.6,,,,39.0,0.0,0.0,0.0
06500,KOZEL,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,703.0,,,,716.0,0.0,0.0,90.0
06500,KOZEL,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,45.9,,,,50.0,0.0,0.0,0.0
06503,KOZEL,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,1029.0,773.5,851.0,340.2,877.5,640.2,509.5,347.0
06503,KOZEL,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,34.5,3.0,8.1,2.1,29.1,6.3,10.54,0.0
06505,KOZEL,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,7130.0,1390.0,1512.0,303.5,6280.0,1099.0,892.0,959.0
06505,KOZEL,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,237.6,13.5,28.5,1.5,251.0,33.5,19.0,15.0
07005,TOPVAR,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,252.0,31.0,50.5,,266.0,42.5,50.47,32.0
07105,TOPVAR,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,51.66,1.5,,0.5,100.0,0.0,7.0,4.0
07205,TOPVAR,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,147.2,1.0,8.0,,155.5,8.5,16.0,14.0
07303,TOPVAR,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,30.33,2.4,0.6,,30.6,1.2,6.0,0.0
08002,MASTER,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,,0.6,,,,1.05,0.0,4.0
08103,MASTER,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,,,,,,0.0,0.0,0.0
08202,MASTER,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,26.03,5.7,5.7,3.45,25.2,6.15,2.36,0.0
08302,MASTER,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,23.23,0.75,1.35,0.6,23.1,1.2,1.816,0.0
08302,MASTER,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,53.56,0.15,0.45,0.3,12.9,0.6,2.0,0.0
09303,MASTER,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,23.7,,,,,0.0,0.0,0.0
11202,BIRELL,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,90.25,9.9,10.35,4.2,42.16,18.45,11.21,16.0
11202,BIRELL,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,42.78,2.4,1.5,0.45,27.3,2.25,9.0,0.0
11203,BIRELL,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,777.5,53.1,87.3,11.1,262.8,41.7,14.0,74.0
11203,BIRELL,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,287.5,15.0,22.5,,252.9,13.5,9.6,11.0
11205,BIRELL,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,,,,,,0.0,0.0,2.0
15002,KINGSWOOD,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,29.17,0.459,3.213,1.224,28.31,0.612,2.65,0.0
15003,KINGSWOOD,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,106.25,8.4,15.3,4.5,70.5,7.8,2.486,9.0
20105,SWIST,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,207.0,6.0,10.0,6.0,160.0,11.5,6.938,18.0
20205,SWIST,CZ,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,475.8,28.0,34.0,12.5,358.0,58.5,9.85,64.0
21005,SWIST,SK,2021,15,5,4.0,5,3.277,1.754,1.525,True,,,93.5,16.5,20.0,,,29.5,18.0,21.0
01000,PILSNER URQUELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,3010.0,280.2,279.8,,3030.0,416.14,220.0,654.0
01000,PILSNER URQUELL,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,375.5,125.0,,,380.0,160.0,0.0,116.0
01002,PILSNER URQUELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,745.5,760.5,926.5,767.0,707.5,960.3,988.5,509.0
01002,PILSNER URQUELL,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,87.3,64.5,76.06,43.8,74.25,117.0,82.75,64.0
01003,PILSNER URQUELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,3848.0,1456.0,1787.0,951.5,3498.0,1738.2,2550.0,1365.0
01003,PILSNER URQUELL,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,497.2,134.8,164.8,45.0,512.5,419.1,278.0,222.0
01005,PILSNER URQUELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,8180.0,2182.0,2524.0,1564.0,8450.0,2621.0,3060.0,3113.0
01005,PILSNER URQUELL,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,917.5,316.0,373.0,157.0,787.0,739.0,386.2,376.0
02003,GAMBRINUS,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,247.4,,,,127.8,0.0,0.0,37.0
02300,GAMBRINUS,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,319.0,,,,290.5,0.0,0.0,75.0
02303,GAMBRINUS,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,431.5,115.2,121.8,92.1,330.2,143.4,174.1,132.0
02305,GAMBRINUS,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,2380.0,222.0,207.5,141.0,2027.0,269.0,336.2,195.0
02500,GAMBRINUS,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,280.5,,,,376.8,0.0,0.0,79.0
02503,GAMBRINUS,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,100.25,87.6,93.0,64.2,147.9,90.0,127.4,78.0
02503,GAMBRINUS,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,20.45,4.8,3.3,0.3,33.9,6.9,11.64,11.0
02505,GAMBRINUS,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,784.5,183.5,144.0,89.0,1210.0,173.0,249.4,252.0
02600,GAMBRINUS,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,1084.0,,,,1212.0,0.0,0.0,56.0
02600,GAMBRINUS,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,102.2,,,,110.0,0.0,0.0,4.0
02603,GAMBRINUS,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,677.0,414.0,425.5,314.8,724.0,415.5,616.5,262.0
02603,GAMBRINUS,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,114.25,47.7,56.1,10.5,104.7,150.9,62.7,50.0
02605,GAMBRINUS,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,6144.0,964.0,1076.0,627.0,6516.0,1036.5,1479.0,1336.0
02605,GAMBRINUS,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,753.5,112.5,87.0,22.0,687.5,440.0,140.8,160.0
02803,EXCELENT,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,68.4,152.1,201.6,113.7,233.8,214.8,167.2,69.0
02803,EXCELENT,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,57.38,7.5,17.1,2.7,48.0,26.7,20.0,15.0
02805,EXCELENT,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,258.0,139.5,159.5,111.5,707.0,182.0,123.0,82.0
04000,SARIS,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,192.8,,,,199.4,0.0,0.0,31.0
04003,SARIS,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,104.56,42.9,31.2,6.6,96.3,84.0,45.28,36.0
04005,SARIS,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,841.5,125.0,78.0,11.0,880.5,495.5,261.2,169.0
04203,SARIS,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,94.4,54.3,33.0,12.9,100.5,79.8,51.3,42.0
04205,SARIS,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,458.2,60.0,45.5,1.5,479.5,210.0,39.75,129.0
04303,SARIS,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,31.62,6.0,2.1,0.3,32.1,14.4,7.727,11.0
04402,SARIS,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,6.418,,,,,0.0,0.0,0.0
04403,SARIS,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,199.2,,,,67.5,0.0,0.0,46.0
05000,RADEGAST,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,1035.0,47.88,38.4,,1045.0,47.879999999999995,0.0,159.0
05000,RADEGAST,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,25.48,,,,10.0,0.0,0.0,0.0
05002,RADEGAST,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,216.6,496.8,638.0,453.0,170.4,555.3,652.0,180.0
05003,RADEGAST,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,694.0,656.0,776.0,357.0,700.5,698.1,847.0,443.0
05003,RADEGAST,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,51.78,31.8,27.9,12.3,63.9,59.1,27.86,34.0
05005,RADEGAST,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,4264.0,1252.0,1681.0,640.0,4144.0,1292.0,1854.0,1291.0
05005,RADEGAST,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,402.0,86.5,74.0,17.5,404.5,295.5,86.7,133.0
05100,RADEGAST,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,302.8,9.9,14.85,,319.0,9.9,0.0,67.0
05100,RADEGAST,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,58.8,,,,45.0,0.0,0.0,0.0
05103,RADEGAST,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,603.5,593.5,645.5,364.8,596.0,670.5,800.5,453.0
05103,RADEGAST,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,55.2,43.5,42.9,22.8,52.2,142.5,48.47,29.0
05105,RADEGAST,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,5176.0,889.5,1082.0,501.5,4930.0,1056.0,1166.0,1252.0
05105,RADEGAST,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,1036.0,172.5,91.0,22.5,929.0,677.5,187.0,232.0
05202,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,101.1,4.65,3.3,3.15,97.4,1.95,4.984,31.0
05202,BIRELL,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,20.38,0.9,0.15,0.45,17.25,6.3,4.68,5.0
05203,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,656.5,2.7,3.0,9.9,636.5,3.9,18.0,50.0
05203,BIRELL,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,61.4,2.1,1.8,0.6,64.8,18.6,7.4,11.0
05603,RADEGAST,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,274.8,59.1,65.7,,,69.9,65.06,90.0
05603,RADEGAST,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,,,,,,14.4,60.0,8.0
06003,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,51.97,7.2,8.7,6.9,24.6,9.0,13.37,11.0
06005,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,309.8,8.0,7.5,9.5,167.0,11.5,13.06,33.0
06005,KOZEL,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,16.78,,,,9.5,0.0,0.0,0.0
06100,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,28.81,,,,56.6,0.0,0.0,0.0
06103,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,198.6,152.8,170.8,124.2,263.8,186.9,189.2,73.0
06103,KOZEL,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,22.84,10.8,5.4,1.5,37.8,9.6,7.414,6.0
06105,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,1100.0,206.5,235.5,195.0,1414.0,245.5,338.5,299.0
06105,KOZEL,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,209.5,29.5,34.0,5.0,212.5,82.0,32.9,22.0
06202,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,53.97,4.05,2.4,3.3,58.2,2.25,1.995,13.0
06203,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,576.0,3.0,0.9,12.3,636.5,9.3,14.055,52.0
06205,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,42.6,,,,37.0,0.0,0.0,0.0
06500,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,703.0,,,,795.5,0.0,0.0,96.0
06500,KOZEL,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,45.9,,,,55.0,0.0,0.0,0.0
06503,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,1029.0,640.0,773.5,504.2,1040.0,813.6,812.5,321.0
06503,KOZEL,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,34.5,6.3,3.0,2.7,35.4,29.4,9.984,7.0
06505,KOZEL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,7130.0,1099.0,1390.0,748.0,7064.0,1481.5,1586.0,1277.0
06505,KOZEL,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,237.6,33.5,13.5,,279.0,118.5,18.0,34.0
07005,TOPVAR,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,252.0,42.5,31.0,2.0,371.5,97.0,47.94,35.0
07105,TOPVAR,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,51.66,,1.5,1.0,94.5,36.0,6.8,13.0
07205,TOPVAR,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,147.2,8.5,1.0,,169.5,47.5,15.2,21.0
07303,TOPVAR,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,30.33,1.2,2.4,0.3,35.4,14.4,5.8,6.0
08002,MASTER,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,,1.05,0.6,,,0.3,0.0,0.0
08103,MASTER,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,,,,,,0.0,0.0,0.0
08202,MASTER,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,26.03,6.15,5.7,5.85,32.84,3.0,4.027,8.0
08302,MASTER,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,23.23,1.2,0.75,1.05,29.1,0.3,3.107,7.0
08302,MASTER,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,53.56,0.6,0.15,0.9,15.15,2.25,1.899,6.0
09303,MASTER,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,23.7,,,,,0.0,0.0,0.0
11202,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,90.25,18.45,9.9,7.35,46.8,11.1,12.555,24.0
11202,BIRELL,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,42.78,2.25,2.4,0.75,22.8,9.75,8.5,5.0
11203,BIRELL,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,777.5,41.7,53.1,43.8,295.2,64.5,40.5,103.0
11203,BIRELL,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,287.5,13.5,15.0,5.4,219.2,87.6,9.3,20.0
15002,KINGSWOOD,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,29.17,0.612,0.459,5.203,30.75,4.131,3.68,5.0
15003,KINGSWOOD,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,106.25,7.8,8.4,6.3,110.4,10.8,4.35,18.0
20105,SWIST,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,207.0,11.5,6.0,9.5,186.5,13.0,10.0,29.0
20205,SWIST,CZ,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,475.8,58.5,28.0,25.0,410.0,56.0,37.0,85.0
21005,SWIST,SK,2021,16,5,5.0,5,7.305,0.766,7.23,True,,,93.5,29.5,16.5,2.5,86.5,148.0,17.3,38.0
01000,PILSNER URQUELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,3010.0,416.2,280.2,,2658.0,641.5,290.0,581.0
01000,PILSNER URQUELL,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,375.5,160.0,125.0,,370.0,345.0,100.0,97.0
01002,PILSNER URQUELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,745.5,960.5,760.5,825.0,739.5,1430.7,1210.0,629.0
01002,PILSNER URQUELL,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,87.3,117.0,64.5,95.9,80.25,123.75,41.2,67.0
01003,PILSNER URQUELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,3848.0,1738.0,1456.0,1213.0,3582.0,3006.9,3658.0,1581.0
01003,PILSNER URQUELL,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,497.2,419.0,134.8,103.2,569.0,609.0,240.8,306.0
01005,PILSNER URQUELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,8180.0,2620.0,2182.0,2878.0,9290.0,4906.0,4804.0,3805.0
01005,PILSNER URQUELL,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,917.5,739.0,316.0,418.5,1116.0,913.5,399.8,478.0
02003,GAMBRINUS,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,247.4,,,,149.1,0.0,0.0,67.0
02300,GAMBRINUS,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,319.0,,,,424.2,0.0,0.0,129.0
