SkuShort,Country,Year,Week,NumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,BgtHl,PrevWeekSalesHl1,PrevWeekSalesHl2,SalesHl
02605,CZ,2016,41,5,"8,192857142857141","1,15","1,5214285714285716",0,NULL,"9197,457254565374",5060,"17816,5",5597
02605,CZ,2016,42,5,"7,985714285714286","1,8857142857142857","1,9000000000000001",0,NULL,"9197,457254565374",5597,5060,6113
02605,CZ,2016,43,4,9,"0,7071428571428572","1,4285714285714286",0,NULL,"9197,457254565374",6113,5597,6342
02605,CZ,2016,44,5,"5,942857142857143","1,6928571428571428","3,164285714285714",0,NULL,"9171,80018629255",6342,6113,6539
02605,CZ,2016,45,5,"1,1","0,4714285714285714","2,0642857142857145",0,NULL,"9171,80018629255",6539,6342,"6906,5"
02605,CZ,2016,46,4,"5,085714285714286","2,307142857142857","1,9785714285714282",0,NULL,"9171,80018629255","6906,5",6539,"6866,5"
02605,CZ,2016,47,5,"6,728571428571429","0,15","1,3071428571428572",0,NULL,"9171,80018629255","6866,5","6906,5","8089,5"
02605,CZ,2016,48,5,"-0,28571428571428586","0,39285714285714285","2,414285714285714",0,NULL,"8052,035699325501","8089,5","6866,5","7898,5"
02605,CZ,2016,49,5,"2,2285714285714286","0,2857142857142857","2,4857142857142853",0,NULL,"8052,035699325501","7898,5","8089,5","7225,5"
02605,CZ,2016,50,5,"0,45714285714285713","0,5357142857142857","1,5000000000000002",0,NULL,"8052,035699325501","7225,5","7898,5","7734,5"
02605,CZ,2016,51,5,"0,0285714285714286","0,2785714285714286","1,1071428571428572",0,NULL,"8052,035699325501","7734,5","7225,5","9563,5"
02605,CZ,2016,52,4,"-0,02142857142857148","1,4571428571428573","2,8785714285714286",0,NULL,"8052,035699325501","9563,5","7734,5",7321
02605,CZ,2017,1,5,"-5,278571428571429","0,5571428571428572","1,207142857142857",0,NULL,"7432,650239102375",7321,"9563,5",4964
02605,CZ,2017,2,5,"-2,7785714285714285","0,5928571428571427","2,5214285714285714",0,NULL,"7432,650239102375",4964,7321,5210
02605,CZ,2017,3,5,"-5,264285714285714","0,05714285714285715","3,085714285714286",0,NULL,"7432,650239102375",5210,4964,"6806,5"
02605,CZ,2017,4,5,"-4,321428571428571","0,014285714285714287","3,6499999999999995",0,NULL,"7432,650239102375","6806,5",5210,"6475,5"
02605,CZ,2017,5,5,"-0,757142857142857","2,0714285714285716","1,6785714285714288",0,100,"7281,795930900876","6475,5","6806,5",6854
02605,CZ,2017,6,5,"-1,792857142857143",0,"0,6214285714285713",0,NULL,"7281,795930900876",6854,"6475,5",6597
02605,CZ,2017,7,5,"1,1428571428571428","0,7571428571428571","4,878571428571429",0,NULL,"7281,795930900876",6597,6854,7794
02605,CZ,2017,8,5,"5,821428571428572","0,9071428571428571","2,1857142857142855",0,NULL,"7281,795930900876",7794,6597,7037
02605,CZ,2017,9,5,"7,635714285714285","0,6785714285714286","5,1571428571428575",0,"52,25806451612903","8188,994187111601",7037,7794,7259
02605,CZ,2017,10,5,"4,557142857142856","1,5785714285714287","2,257142857142857",0,"45,16129032258065","8188,994187111601",7259,7037,7333
02605,CZ,2017,11,5,"6,121428571428573","1,6428571428571428","4,542857142857143",0,"45,16129032258065","8188,994187111601",7333,7259,7931
02605,CZ,2017,12,5,"7,342857142857142","1,6642857142857144","3,242857142857143",0,"45,16129032258065","8188,994187111601",7931,7333,8079
02605,CZ,2017,13,5,"12,707142857142857","0,4071428571428571","9,299999999999999",0,"32,25806451612903","8188,994187111601",8079,7931,8469
02605,CZ,2017,14,5,"9,72857142857143","2,021428571428572","3,3428571428571425",0,NULL,"6978,125",8469,8079,8200
02605,CZ,2017,15,4,"9,614285714285714","1,0357142857142858","3,835714285714286",0,NULL,"6978,125",8200,8469,"8163,5"
02605,CZ,2017,16,4,"4,707142857142856","1,75","2,6785714285714284",0,NULL,"6978,125","8163,5",8200,7495
02605,CZ,2017,17,5,"7,157142857142857","6,664285714285714","3,5214285714285714",0,NULL,"6978,125",7495,"8163,5",9307
02605,CZ,2017,18,4,"11,921428571428569","2,878571428571429","4,214285714285714",0,NULL,"8763,75",9307,7495,"8742,5"
02605,CZ,2017,19,4,"11,485714285714284","2,5500000000000003","6,764285714285713",0,NULL,"8763,75","8742,5",9307,"7650,5"
02605,CZ,2017,20,5,"17,37142857142857","0,07142857142857142","8,6",0,NULL,"8763,75","7650,5","8742,5","9585,5"
02605,CZ,2017,21,5,"16,67857142857143","0,35000000000000003","8,64285714285714",0,NULL,"8763,75","9585,5","7650,5","10383,5"
02605,CZ,2017,22,5,"20,02142857142857","4,707142857142857","10,807142857142859",0,NULL,"8612,5","10383,5","9585,5",10789
02605,CZ,2017,23,5,"18,192857142857143","1,9000000000000001","10,292857142857143",0,NULL,"8612,5",10789,"10383,5","10023,5"
02605,CZ,2017,24,5,"18,292857142857144","1,5071428571428573","8,257142857142858",0,NULL,"8612,5","10023,5",10789,9827
02605,CZ,2017,25,5,"22,678571428571427","1,9928571428571427","11,507142857142858",0,NULL,"8612,5",9827,"10023,5",10565
02605,CZ,2017,26,5,"20,19285714285714","5,621428571428572","5,757142857142857",0,NULL,"8612,5",10565,9827,"11799,5"
02605,CZ,2017,27,3,"20,07857142857143","2,9928571428571424","7,364285714285715",0,NULL,"9578,375","11799,5",10565,8324
02605,CZ,2017,28,5,"18,214285714285715","4,1499999999999995","6,628571428571429",0,NULL,"9578,375",8324,"11799,5","10876,5"
02605,CZ,2017,29,5,"22,07857142857143","2,1","8,442857142857143",0,NULL,"9578,375","10876,5",8324,"9444,5"
02605,CZ,2017,30,5,"18,928571428571427","2,5714285714285707","5,828571428571428",0,NULL,"9578,375","9444,5","10876,5","9562,5"
02605,CZ,2017,31,5,"24,114285714285717","0,5785714285714285","7,835714285714286",0,NULL,"10040,625","9562,5","9444,5","10133,5"
02605,CZ,2017,32,5,"20,157142857142862","4,242857142857143","8,028571428571428",0,NULL,"10040,625","10133,5","9562,5",10171
02605,CZ,2017,33,5,"19,807142857142857","2,835714285714286","7,035714285714285",0,NULL,"10040,625",10171,"10133,5","9210,5"
02605,CZ,2017,34,5,"18,314285714285713","0,7642857142857142","7,407142857142857",0,NULL,"10040,625","9210,5",10171,9238
02605,CZ,2017,35,5,"16,8","4,75","6,071428571428571",0,NULL,"7498,2",9238,"9210,5",8832
02605,CZ,2017,36,5,"15,535714285714286","0,7071428571428572","5,700000000000001",0,NULL,"7498,2",8832,9238,"7635,5"
02605,CZ,2017,37,5,"13,521428571428572","3,0357142857142856","2,4785714285714286",0,NULL,"7498,2","7635,5",8832,7044
02605,CZ,2017,38,5,"11,1","4,114285714285715","1,807142857142857",0,NULL,"7498,2",7044,"7635,5",6596
02605,CZ,2017,39,4,"12,65","0,39285714285714285","5,314285714285715",0,NULL,"7498,2",6596,7044,7130
02605,CZ,2017,40,5,"10,935714285714287","3,5","2,607142857142857",0,NULL,"7850,375",7130,6596,7169
02605,CZ,2017,41,5,"12,028571428571428","0,17142857142857143","4,378571428571428",0,NULL,"7850,375",7169,7130,5932
02605,CZ,2017,42,5,"12,035714285714286","2,2357142857142853","4,242857142857142",0,NULL,"7850,375",5932,7169,8018
02605,CZ,2017,43,5,"9,385714285714284","2,707142857142857","1,3142857142857143",0,NULL,"7850,375",8018,5932,"6040,5"
02605,CZ,2017,44,5,"6,878571428571428","0,40714285714285714","2,7499999999999996",0,NULL,"7724,75","6040,5",8018,"6916,5"
02605,CZ,2017,45,5,"6,028571428571429","1,6928571428571428","1,2714285714285716",0,NULL,"7724,75","6916,5","6040,5",6483
02605,CZ,2017,46,4,"3,2928571428571436","0,7214285714285715","2,0714285714285716",0,NULL,"7724,75",6483,"6916,5",6248
02605,CZ,2017,47,5,"5,664285714285714","0,6571428571428571","2,1642857142857146",0,NULL,"7724,75",6248,6483,"6966,5"
02605,CZ,2017,48,5,"0,8642857142857144","1,942857142857143","1,1285714285714286",0,NULL,"6640,1","6966,5",6248,7468
02605,CZ,2017,49,5,"2,092857142857143","0,5357142857142857","1,657142857142857",0,NULL,"6640,1",7468,"6966,5","5231,5"
02605,CZ,2017,50,5,"3,114285714285714","0,21428571428571427","1,5857142857142856",0,NULL,"6640,1","5231,5",7468,"6122,5"
02605,CZ,2017,51,5,"2,2","0,55","0,4428571428571429",0,NULL,"6640,1","6122,5","5231,5","8055,5"
02605,CZ,2017,52,3,"3,1642857142857146","1,635714285714286","2,0428571428571427",0,NULL,"6640,1","8055,5","6122,5","4523,5"
02605,CZ,2018,1,4,"5,112500000000001","1,0625000000000002","0,9249999999999999",0,NULL,"6046,269031987875","4523,5","8055,5","5413,5"
02605,CZ,2018,2,5,"2,3214285714285707","1,142857142857143","0,37142857142857144",0,NULL,"6046,269031987875","5413,5","4523,5","5653,5"
02605,CZ,2018,3,5,"0,6642857142857144","1,0357142857142858","0,8357142857142856",0,NULL,"6046,269031987875","5653,5","5413,5",5732
02605,CZ,2018,4,5,"3,078571428571429","0,1142857142857143","0,7214285714285714",0,NULL,"6046,269031987875",5732,"5653,5",6111
02605,CZ,2018,5,5,"3,357142857142857","0,7714285714285716","2,164285714285714",0,NULL,"5799,368415745475",6111,5732,"5706,5"
02605,CZ,2018,6,5,"-1,457142857142857","0,6500000000000001","1,2285714285714284",0,NULL,"5799,368415745475","5706,5",6111,5917
02605,CZ,2018,7,5,"-0,41428571428571426","0,5928571428571429","1,45",0,NULL,"5799,368415745475",5917,"5706,5","5505,5"
02605,CZ,2018,8,5,"-4,05","0,0071428571428571435","4,435714285714286",0,NULL,"5799,368415745475","5505,5",5917,5887
02605,CZ,2018,9,5,"-8,278571428571428",0,"4,985714285714286",0,NULL,"6133,875633602101",5887,"5505,5",5449
02605,CZ,2018,10,5,"4,764285714285714","0,5928571428571426","2,9285714285714284",0,NULL,"6133,875633602101",5449,5887,5125
02605,CZ,2018,11,5,"2,7928571428571423","2,0500000000000003","1,4142857142857141",0,NULL,"6133,875633602101",5125,5449,"5889,5"
