SkuShort,Brand,Country,Year,Week,NumberWorkdays,PrevNumberWorkdays,NextNumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,PrevWeekPdtHl1,BgtHl,SalesHl,PrevWeekSalesHl1,PrevWeekSalesHl2,PrevYearSalesHl1,PrevYearSalesHl2,OldPredSalesHl
05415,BIRELL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,1.4285714285714286,12.142857142857142,67.63333333335,40.1,48.6,57.0,11.6,,62.4012
05515,BIRELL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,687.717510276933,1016.8423608649414,1079.182578498725,894.3,1180.6,1349.0,1469.9,977.6,967.6998
05516,BIRELL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,31.16129032258064,31.16129032258064,71.61853264205,60.9048,56.9448,90.0504,53.46,61.1424,63.0543
05571,BIRELL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,,,0.240125,,,,0.24,125.88,
05576,BIRELL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,151.52304147465438,41.52304147465438,224.57530516797502,248.88,439.2,253.44,200.28,,264.40180000000004
05579,BIRELL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,,,0.025,,,,,24.78,
05615,RADEGAST,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,,,,27.7,,,,,
05715,RADEGAST,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,7.142857142857143,167.85714285714286,86.28,38.3,107.1,463.8,18.1,40.6,28.0002
06015,KOZEL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,217.69230769230768,342.3126873126874,1769.81263786625,299.4,350.3,489.1,730.5,,457.49870000000004
06071,KOZEL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,,,,1.2,8.64,9.0,,,10.0
06115,KOZEL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,11198.226225387512,9180.315136476427,9061.340084147423,11094.3,7582.4,7285.3,16093.2,12768.3,13053.201299999999
06141,KOZEL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,1.9999999999999996,1.9999999999999996,287.539697817575,225.44,221.48,269.6,312.48,303.88,267.8804
06171,KOZEL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,266.55861611506776,108.2469278033794,1494.1116259459502,794.4,648.84,1695.6,2745.96,2699.64,788.8808
06177,KOZEL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,92.85714285714286,660.7142857142858,805.688423648175,281.16,494.64,3188.4,396.48,1316.28,373.1202
06181,KOZEL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,,,1.67410714285,,,,,16.32,
06184,KOZEL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,571.4285714285714,2228.571428571429,502.00892857145,1001.352,1117.116,2809.752,8.316,229.812,941.9999
06190,KOZEL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,275.2671755725191,235.98146128680477,808.8234343914501,506.88,475.74,843.12,856.62,1495.8,762.0195000000001
06215,KOZEL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,336.6080586080586,284.8809523809524,763.353581862475,704.0,461.8,697.9,870.8,948.5,735.3005
06271,KOZEL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,65.87557603686636,103.58986175115209,322.50893828775,283.68,235.92,362.88,350.76,304.8,364.5598
06315,KOZEL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,120.0,300.0,130.000000000025,264.3,151.5,19.8,39.6,37.8,343.5
06415,KOZEL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,42.857142857142854,74.99999999999999,,32.4,18.6,18.6,,,35.000299999999996
06515,KOZEL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,16353.06593406593,7137.142857142857,6612.865165490476,13153.9,9133.9,6368.7,9549.4,3491.8,13675.2008
06541,KOZEL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,1.9999999999999996,1.9999999999999996,102.036206262425,80.36,75.28,94.64,109.84,139.12,109.841
06571,KOZEL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,562.7549923195085,766.6597542242704,3588.4308352919497,1525.56,1746.24,3231.6,1573.92,1475.88,1319.7599
06577,KOZEL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,,,474.9368054799,98.52,207.36,487.2,69.12,980.28,212.9997
06594,KOZEL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,375.00000000000006,465.0,333.36313806775,278.175,406.725,496.95,451.275,378.225,408.2267
06615,KOZEL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,874.525641025641,1778.0952380952376,933.9683696877,427.9,413.1,1404.5,611.6,677.7,378.10150000000004
06715,KOZEL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,,,1.2,,,,,90.2,
06871,KOZEL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,1000.0,,647.52,898.56,950.4,43.2,1088.64,725.76,978.5788
06892,KOZEL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,428.57142857142856,1000.0000000000001,2278.75,4515.84,215.04,4737.6,5013.12,8386.56,4453.7196
08660,MASTER,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,,,,11.136,25.2,,,,20.0
10071,GAMBRINUS,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,410.1321044546851,103.79877112135176,448.645572036275,194.88,564.48,247.56,205.44,444.36,329.64099999999996
10171,GAMBRINUS,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,349.33832565284206,64.18356374807988,192.04221057044998,65.4,349.44,105.72,69.84,139.68,74.0796
10271,GAMBRINUS,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,387.2415514592934,82.37250384024578,225.735722097625,200.04,382.44,139.08,94.68,155.16,97.5594
11071,BIRELL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,,,590.0444702477,,,,2331.96,1448.64,
11076,BIRELL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,1382.5189708141318,1283.7779451731067,1857.9185036513004,6473.52,2227.44,4213.92,1190.88,,6038.704100000001
11171,BIRELL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,,,0.774,,,,,556.2,
11238,BIRELL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,,,19.817169764424996,38.4516,32.076,44.1936,29.7,24.1164,40.049099999999996
11269,BIRELL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,37.49999999999999,32.14285714285714,,14.4,21.78,7.2,,,
11271,BIRELL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,,,327.59345762712496,,34.56,,2508.96,1362.24,
11276,BIRELL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,1287.1579877112135,1142.2264858797116,3167.7194219106505,5342.04,2756.04,4499.04,991.68,,5704.7835
11293,BIRELL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,72.92108294930875,148.11888514711092,,558.96,192.0,283.536,,,442.47639999999996
11369,BIRELL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,37.49999999999999,32.14285714285714,,14.4,21.6,7.2,,,
11376,BIRELL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,,,,1159.92,,,,,1416.9599
11393,BIRELL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,71.49251152073731,138.83317086139667,,404.736,209.232,245.904,,,350.8908
12080,BIRELL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,288.1537634408602,546.268049155146,544.8244742866,562.3199999999999,396.048,373.96799999999996,209.52,1.728,269.67400000000004
12180,BIRELL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,233.93947772657447,405.0537634408601,486.461058429675,404.15999999999997,296.496,222.864,181.056,,166.69
12280,BIRELL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,196.43471582181263,362.1966205837174,763.7968675748999,351.408,248.832,201.55200000000002,100.896,,129.35199999999998
12480,BIRELL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,161.26973886328724,347.05069124423966,,300.76800000000003,223.824,182.832,,,93.96409999999999
12576,BIRELL,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,1114.0327956989245,848.8082535743827,2075.070058272525,3168.96,2512.8,3476.76,1478.04,1011.0,4740.1262
13338,FRISCO,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,541.96044546851,199.19854070660523,492.68517672577497,240.8472,377.6652,479.0808,394.49519999999995,726.066,266.054
13362,FRISCO,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,139.71428571428572,292.6071428571429,,3.456,1.344,334.464,,,33.4079
13380,FRISCO,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,26.85253456221198,49.06682027649769,77.38046981945001,99.456,153.84,139.824,62.352,,28.511499999999998
13438,FRISCO,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,860.1033026113672,315.1271121351767,678.6377140164501,432.2736,600.2964,774.774,602.316,1187.4456,478.668
13462,FRISCO,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,194.1428571428571,429.3928571428571,,157.632,62.4,544.9920000000001,,,64.7444
13480,FRISCO,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,32.49769585253456,61.854838709677445,140.39205967482502,14.544,112.608,183.984,82.992,,18.0003
13538,FRISCO,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,398.03187403993854,187.91282642089095,261.3386910874,194.04000000000002,266.31,327.6108,271.6956,518.3244,188.24009999999998
13638,FRISCO,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,768.7461597542242,295.41282642089095,471.8592077104,380.83320000000003,448.27200000000005,594.6732,497.8908,915.354,455.38610000000006
13662,FRISCO,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,101.0,196.53571428571428,,24.864,63.552,206.11200000000002,,,23.0019
13680,FRISCO,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,27.972350230414744,64.47235023041475,,119.808,104.16,168.144,,,47.250400000000006
13738,FRISCO,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,690.2461597542242,272.69854070660523,,473.7348,635.184,791.3268,,,545.0047999999999
15060,KINGSWOOD,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,232.73288957159926,536.2461170848268,323.809855777625,199.728,516.288,433.20000000000005,229.488,277.104,222.86329999999998
15070,KINGSWOOD,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,7.142857142857143,10.428571428571427,75.9328516082,50.4504,42.4512,89.3376,63.1224,84.5064,35.7707
15160,KINGSWOOD,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,76.4710701484895,217.93138760880694,141.21302247940002,54.336,179.328,141.648,53.616,76.848,68.9449
15170,KINGSWOOD,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,3.5714285714285716,9.857142857142858,52.558154805825005,23.364,23.0472,22.8888,41.184,27.8784,17.761699999999998
15260,KINGSWOOD,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,109.48899129544291,237.55248335893498,111.955335730775,60.144,181.248,153.792,63.936,79.968,71.9025
15270,KINGSWOOD,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,3.5714285714285716,10.428571428571429,21.656801904149997,12.1968,15.84,62.0928,43.2432,22.6512,20.7326
15560,KINGSWOOD,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,,,1.2644,,,,0.096,35.712,
16070,KOPPARBERG,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,,,0.65578003655,,,,1.9008,5.4648,
16170,KOPPARBERG,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,10.357142857142858,13.333333333333334,14.288583011,1.9008,,26.6112,16.8696,11.6424,1.5051
16270,KOPPARBERG,CZ,2019,28,5,4,4.0,16.792857142857144,1.7357142857142855,4.164285714285714,False,,,0.640408113325,,,,1.7424,0.1188,
01015,PILSNER URQUELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,14757.005494505494,10977.582417582416,5109.995618165425,11131.0,14587.8,6222.7,6733.3,8014.3,11646.6019
01016,PILSNER URQUELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,28.571428571428573,314.733246433575,141.6888,162.36,242.0352,297.396,522.4032,196.1698
01022,PILSNER URQUELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,37.49999999999999,26.785714285714285,129.93528946372498,11.99,18.535,3.3,134.145,103.565,27.9998
01024,PILSNER URQUELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,,0.016434428925,,,,2.88,,
01026,PILSNER URQUELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,,1.002085850725,,,,,,
01027,PILSNER URQUELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,,15.486073810625,8.6328,17.5824,17.2656,14.8104,15.9192,11.098
01041,PILSNER URQUELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,14.285714285714286,107.74285714285713,517.427829253325,252.0,522.28,678.44,456.88,529.68,333.6002
01042,PILSNER URQUELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,,0.016434428925,,,,,,
01044,PILSNER URQUELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,,0.016434428925,,,,,,
01058,PILSNER URQUELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,,0.016434428925,,,,,,
01070,PILSNER URQUELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,178.14258999532495,167.73782809056303,239.72128394655,158.9544,176.1408,316.8,140.2632,285.5952,227.69140000000002
01071,PILSNER URQUELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,792.9013056835637,525.0441628264208,3928.8755077508004,1794.36,1995.6,2035.92,1450.68,1002.0,1652.3624000000002
01076,PILSNER URQUELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,,11.25,6.72,6.72,6.72,,7.68,7.0
01077,PILSNER URQUELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,684.2549923195085,3368.7788018433175,3355.7549141300747,1309.92,3258.0,2204.64,1674.12,1114.68,1161.3606
01078,PILSNER URQUELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,42.857142857142854,56.0,,16.92,,16.65,32.4,28.1
01087,PILSNER URQUELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,,,1.44,0.24,0.24,,,
01095,PILSNER URQUELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,,0.916434428925,0.96,0.6,,,,
01096,PILSNER URQUELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,,,3.24,4.32,4.48,,,3.1003
01125,ASAHI,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,,12.975270283,2.5344,3.7224,0.6336,2.4552,,0.396
02015,GAMBRINUS,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,1844.5667872026106,4873.656614042439,2093.789927982875,702.4,2414.4,3390.1,975.8,757.3,1310.6003999999998
02042,GAMBRINUS,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,285.7142857142857,,,128.95,,,,,300.0
02071,GAMBRINUS,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,123.86904761904759,102.97619047619045,553.39564291205,601.92,482.4,366.84,211.44,109.92,443.44149999999996
02115,GAMBRINUS,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,5462.205128205128,8058.54578754579,13025.588274409503,6271.5,6842.8,16161.1,4823.6,8061.3,7281.5003
02141,GAMBRINUS,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,1.9999999999999996,248.959613258625,127.76,272.88,191.16,181.04,210.68,193.7594
02170,GAMBRINUS,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,67.11520737327189,61.567588325652835,181.97350705405,98.4456,49.896,104.4648,69.3,161.6472,88.57900000000001
02171,GAMBRINUS,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,2121.669620701878,1617.310646342904,4141.229191269375,2036.04,2695.08,2854.8,1171.92,1697.4,2676.0018
02177,GAMBRINUS,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,1908.663594470046,963.4254992319508,1959.9951301655751,1973.64,1570.08,1330.44,964.92,430.08,1529.7197
02181,GAMBRINUS,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,,4.7249230769,,,,,0.3,
02184,GAMBRINUS,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,412.07142857142856,925.0,2363.988,656.964,407.484,149.688,864.864,1666.9999
02190,GAMBRINUS,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,1732.6051341131988,1592.0080645161288,2396.6448776744,3945.51,1581.75,1066.32,4414.32,2683.89,4150.749199999999
02215,GAMBRINUS,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,,258.2252450421,260.2,303.4,228.4,233.1,247.4,263.90029999999996
02771,EXCELENT,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,,152.0122087285,,,,9.96,14.88,
02815,EXCELENT,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,674.9078341013824,317.86021505376345,1801.2393293505247,6287.6,1185.8,821.0,1252.8,1280.9,5865.8997
02838,EXCELENT,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,5.0,3.5714285714285716,23.953378925950002,10.296,17.3844,10.0584,12.7512,23.5224,13.344999999999999
02841,EXCELENT,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,,167.80269803522498,69.68,116.0,126.92,118.08,144.0,118.0793
02871,EXCELENT,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,231.00230414746545,133.14516129032262,596.55878669565,664.56,457.08,265.32,1325.1599999999999,191.88,439.71979999999996
02877,EXCELENT,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,64.28571428571429,51.220625,33.0,79.56,102.24,300.24,7.44,28.88
03015,PRIMUS,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,58.496240601503764,154.21052631578948,1220.9631049675497,656.6,909.2,1025.1,1273.3,1084.4,845.3000000000001
03092,PRIMUS,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,442.50000000000006,165.00000000000003,1144.2570847801999,989.76,1046.4,704.28,1302.12,2513.4,1156.9207
03115,KLASIK,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,3.5714285714285716,100.0,1514.111171634925,883.6,922.4,1481.8,1362.4,1512.5,1221.8999000000001
03515,GAMBRINUS,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,139.28571428571428,3.5714285714285716,50.0,73.8,9.6,13.3,10.2,108.5,255.0022
05015,RADEGAST,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,2288.330371383003,3985.725393028024,4226.3979272673005,3305.4,3561.2,2836.5,3032.7,3050.8,2837.3005
05041,RADEGAST,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,,0.625,,,,,,
05071,RADEGAST,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,578.5714285714286,178.74999999999997,2332.166521767925,1313.76,1636.32,1215.36,923.04,586.92,1295.8807000000002
05115,RADEGAST,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,3109.769230769231,4037.364468864469,6862.796866533726,6119.3,5325.3,11219.4,3392.4,4658.6,5289.7997
05141,RADEGAST,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,1.7777777777777777,2.2222222222222223,145.23619772287503,135.76,124.72,140.08,187.44,122.28,186.8012
05171,RADEGAST,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,1101.026024739267,755.9141199773628,2796.536951752625,3528.48,985.44,1072.8,701.64,1046.16,3695.6012
05177,RADEGAST,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,344.47004608294935,302.7795698924731,526.9224032272999,423.96,575.04,343.8,201.0,231.96,273.4005
05181,RADEGAST,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,,7.6666666667,,,,,0.24,
05184,RADEGAST,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,94.28571428571428,250.0,472.428,,74.844,,124.74,324.0
05190,RADEGAST,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,504.954330615621,542.2208141321046,796.301249905675,1440.9,867.96,867.78,1506.78,1305.09,1447.0904
05215,BIRELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,2814.258736170452,2900.964780126495,4009.32024384155,2438.3,3020.0,4146.2,2607.6,5461.7,2768.4015
05216,BIRELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,125.54838709677419,125.54838709677419,175.239413788825,148.1832,143.2728,185.1696,107.5536,148.896,139.3912
05241,BIRELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,,152.60724712497498,49.44,89.76,103.4,83.0,68.92,82.99940000000001
05270,BIRELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,85.35714285714286,44.642857142857146,128.6007924226,78.2496,71.9928,123.0768,100.1088,65.9736,111.6696
05271,BIRELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,,12.5079394387,,,,232.2,500.52,
05276,BIRELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,949.8793317972351,467.2736175115207,1578.7436390101998,1787.64,1478.88,2199.36,617.88,,1163.2
05315,BIRELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,249.58849045691144,195.75332562174668,312.20253848180005,186.7,168.8,296.6,219.1,899.1,236.032
05369,BIRELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,,10.75,,,,,7.98,
05376,BIRELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,555.9903993855607,240.38325652841795,342.7785742224501,182.28,624.84,343.56,198.72,476.64,322.2804
05379,BIRELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,,0.285714285725,,,,,,
05415,BIRELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,1.4285714285714286,67.63333333335,28.8,40.1,48.6,33.1,,52.8017
05515,BIRELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,912.9995615589842,687.717510276933,1079.182578498725,923.1,894.3,1180.6,892.8,2131.7,927.5998000000001
05516,BIRELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,31.16129032258064,31.16129032258064,71.61853264205,52.272,60.9048,56.9448,49.2624,53.856,59.4514
05571,BIRELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,,0.240125,,,,,134.52,
05576,BIRELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,154.66589861751154,151.52304147465438,224.57530516797502,122.52,248.88,439.2,106.44,,266.0803
05579,BIRELL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,,0.025,,,,,5.82,
05615,RADEGAST,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,,,70.6,27.7,,,,150.0008
05715,RADEGAST,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,232.14285714285717,7.142857142857143,86.28,306.4,38.3,107.1,18.6,245.0,410.0011
06015,KOZEL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,283.95604395604397,217.69230769230768,1769.81263786625,1924.3,299.4,350.3,738.4,,2092.8995
06071,KOZEL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,,,0.6,1.2,8.64,,,15.0
06115,KOZEL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,11917.370164781454,11198.226225387512,9061.340084147423,11648.2,11094.3,7582.4,12308.2,12791.3,11444.6004
06141,KOZEL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,1.9999999999999996,287.539697817575,139.79999999999998,225.44,221.48,190.12,251.0,206.72039999999998
06171,KOZEL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,227.84732740377905,266.55861611506776,1494.1116259459502,758.4,794.4,648.84,3891.96,2005.8,1019.4799999999999
06177,KOZEL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,200.0,92.85714285714286,805.688423648175,1817.52,281.16,494.64,2829.48,401.52,2134.9215
06181,KOZEL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,,,1.67410714285,,,,,0.54,
06184,KOZEL,CZ,2019,29,5,5,4.0,19.55,1.407142857142857,7.321428571428572,False,946.4285714285713,571.4285714285714,502.00892857145,1003.728,1001.352,1117.116,,692.736,980.0019000000001
