SkuShort,Brand,Country,Year,Week,NumberWorkdays,PrevNumberWorkdays,NextNumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,PrevWeekPdtHl1,BgtHl,SalesHl,PrevWeekSalesHl1,PrevWeekSalesHl2,PrevYearSalesHl1,PrevYearSalesHl2,OldPredSalesHl
06105,KOZEL,CZ,2016,1,5,,5.0,-1.1642857142857146,0.9357142857142857,1.0142857142857142,False,,,2186.835409077526,1619.5,,,,,1557.7326
06202,KOZEL,CZ,2016,1,5,,5.0,-1.1642857142857146,0.9357142857142857,1.0142857142857142,False,,,46.215725307549995,36.9,,,,,28.8175
06203,KOZEL,CZ,2016,1,5,,5.0,-1.1642857142857146,0.9357142857142857,1.0142857142857142,False,,,428.602586719925,478.8,,,,,413.2862
06205,KOZEL,CZ,2016,1,5,,5.0,-1.1642857142857146,0.9357142857142857,1.0142857142857142,False,,,,21.5,,,,,
06403,KOZEL,CZ,2016,1,5,,5.0,-1.1642857142857146,0.9357142857142857,1.0142857142857142,False,,,,13.5,,,,,59.4637
06500,KOZEL,CZ,2016,1,5,,5.0,-1.1642857142857146,0.9357142857142857,1.0142857142857142,False,,,421.1205716874499,522.98,,,,,495.147
06503,KOZEL,CZ,2016,1,5,,5.0,-1.1642857142857146,0.9357142857142857,1.0142857142857142,False,,,800.8188102973751,680.1,,,,,638.0101999999999
06505,KOZEL,CZ,2016,1,5,,5.0,-1.1642857142857146,0.9357142857142856,1.0142857142857142,False,,,6826.629785420075,5582.5,,,,,5316.8199
07905,SWIST,CZ,2016,1,5,,5.0,-1.1642857142857146,0.9357142857142857,1.0142857142857142,False,,,22.92036118,,,,,,
08202,MASTER,CZ,2016,1,5,,5.0,-1.1642857142857146,0.9357142857142857,1.0142857142857142,False,,,136.6811694425,96.6,,,,,116.992
08302,MASTER,CZ,2016,1,5,,5.0,-1.1642857142857146,0.9357142857142857,1.0142857142857142,False,,,94.11965995994998,31.05,,,,,27.3506
15002,KINGSWOOD,CZ,2016,1,5,,5.0,-1.1642857142857146,0.9357142857142857,1.0142857142857142,False,,,60.931875907549994,13.464,,,,,12.4172
15003,KINGSWOOD,CZ,2016,1,5,,5.0,-1.1642857142857146,0.9357142857142857,1.0142857142857142,False,,,157.930932864825,47.1,,,,,35.1568
17002,FENIX,CZ,2016,1,5,,5.0,-1.1642857142857146,0.9357142857142857,1.0142857142857142,False,,,20.04467919507501,2.1,,,,,
17003,FENIX,CZ,2016,1,5,,5.0,-1.1642857142857146,0.9357142857142857,1.0142857142857142,False,,,38.92442503499999,40.5,,,,,26.041999999999998
20105,SWIST,CZ,2016,1,5,,5.0,-1.1642857142857146,0.9357142857142857,1.0142857142857142,False,,,11.259639495,44.0,,,,,28.337500000000002
20205,SWIST,CZ,2016,1,5,,5.0,-1.1642857142857146,0.9357142857142857,1.0142857142857142,False,,,15.457499157500001,23.5,,,,,14.168999999999999
01000,PILSNER URQUELL,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,1901.85066611255,2032.68,2057.73,,,,1902.9867
01002,PILSNER URQUELL,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,472.93888166257494,382.95,394.5,,,,385.8816
01003,PILSNER URQUELL,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,3010.971783775024,2459.7,2535.6,,,,2436.8151
01005,PILSNER URQUELL,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,4930.06793436995,4436.5,4515.5,,,,4456.235
01010,PILSNER URQUELL,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,46.15059676749999,119.35,7.15,,,,67.6738
02003,GAMBRINUS,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,289.06153830505,165.0,171.3,,,,170.6622
02110,GAMBRINUS,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,40.849843284950005,10.6,14.6,,,,22.8
02500,GAMBRINUS,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,691.1924724449501,310.85,448.64,,,,355.9036
02503,GAMBRINUS,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,357.919104939975,167.1,153.3,,,,173.1944
02505,GAMBRINUS,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,1488.8197851499997,1273.5,1273.0,,,,1303.0377
02600,GAMBRINUS,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,1705.917347780025,1469.7,1462.25,,,,1438.384
02603,GAMBRINUS,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,1148.547330987375,609.0,593.4,,,,648.2162
02605,GAMBRINUS,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,7604.628708382251,7336.0,7141.0,,,,7496.6363
02800,EXCELENT,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,234.007328695,210.73,252.77,,,,240.87779999999998
02803,EXCELENT,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,468.79971788507487,360.9,306.6,,,,362.1391
02805,EXCELENT,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,2239.4092125400994,1638.5,1735.0,,,,1691.8355999999999
03205,GAMBRINUS,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,1.0433466075,,,,,,
05000,RADEGAST,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,730.3731729874748,796.64,592.91,,,,681.1201
05002,RADEGAST,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,72.033887494925,64.95,70.65,,,,64.5107
05003,RADEGAST,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,481.90632725482504,375.6,381.6,,,,357.713
05005,RADEGAST,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,3576.8743772850753,3078.5,2784.0,,,,2844.5894000000003
05100,RADEGAST,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,189.44230754252501,201.43,190.61,,,,186.4884
05103,RADEGAST,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,370.096700647525,264.3,372.0,,,,302.44689999999997
05105,RADEGAST,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,4102.846180899901,3157.0,3317.5,,,,3172.9785999999995
05202,BIRELL,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,108.45266950755001,82.8,79.2,,,,83.5439
05203,BIRELL,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,339.752228437275,375.9,314.1,,,,339.0109
05603,RADEGAST,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,,18.0,84.3,,,,39.999900000000004
05703,RADEGAST,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,0.659027927475,,,,,,
06003,KOZEL,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,39.44997655005,25.5,26.7,,,,25.3927
06005,KOZEL,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,311.41697427005,247.0,262.5,,,,254.7178
06100,KOZEL,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,125.37832448752499,85.06,91.17,,,,104.0255
06103,KOZEL,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,271.16718249497495,168.0,166.5,,,,165.6945
06105,KOZEL,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,2186.835409077526,1588.0,1619.5,,,,1653.0914
06202,KOZEL,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,46.215725307549995,36.0,36.9,,,,34.068
06203,KOZEL,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,428.602586719925,369.0,478.8,,,,405.8678
06205,KOZEL,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,,12.0,21.5,,,,
06403,KOZEL,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,,23.1,13.5,,,,54.7486
06500,KOZEL,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,421.1205716874499,624.74,522.98,,,,499.0836
06503,KOZEL,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,800.8188102973751,633.3,680.1,,,,640.1360999999999
06505,KOZEL,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,6826.629785420075,5708.0,5582.5,,,,5745.4439
07905,SWIST,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,22.92036118,,,,,,
08202,MASTER,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,136.6811694425,100.5,96.6,,,,118.47290000000001
08302,MASTER,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,94.11965995994998,23.7,31.05,,,,27.330800000000004
15002,KINGSWOOD,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,60.931875907549994,16.218,13.464,,,,19.0956
15003,KINGSWOOD,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,157.930932864825,42.0,47.1,,,,42.4976
17002,FENIX,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,20.04467919507501,2.4,2.1,,,,
17003,FENIX,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,38.92442503499999,37.5,40.5,,,,31.479499999999998
20105,SWIST,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,11.259639495,39.0,44.0,,,,36.1305
20205,SWIST,CZ,2016,2,5,5.0,5.0,0.8714285714285713,1.0142857142857145,1.2928571428571427,False,,,15.457499157500001,24.5,23.5,,,,18.0652
01000,PILSNER URQUELL,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,1901.85066611255,1990.63,2032.68,2057.73,,,1934.7263
01002,PILSNER URQUELL,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,472.93888166257494,396.9,382.95,394.5,,,396.08149999999995
01003,PILSNER URQUELL,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,3010.971783775024,2566.2,2459.7,2535.6,,,2506.4219
01005,PILSNER URQUELL,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,4930.06793436995,4663.0,4436.5,4515.5,,,4587.7774
01010,PILSNER URQUELL,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,46.15059676749999,239.04999999999998,119.35,7.15,,,138.215
02003,GAMBRINUS,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,289.06153830505,162.3,165.0,171.3,,,176.2985
02110,GAMBRINUS,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,40.849843284950005,97.75,10.6,14.6,,,54.351099999999995
02500,GAMBRINUS,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,691.1924724449501,424.6,310.85,448.64,,,380.03000000000003
02503,GAMBRINUS,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,357.919104939975,180.6,167.1,153.3,,,180.7428
02505,GAMBRINUS,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,1488.8197851499997,1401.5,1273.5,1273.0,,,1347.8327
02600,GAMBRINUS,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,1705.917347780025,1491.72,1469.7,1462.25,,,1513.3258
02603,GAMBRINUS,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,1148.547330987375,704.4,609.0,593.4,,,670.697
02605,GAMBRINUS,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,7604.628708382251,8071.0,7336.0,7141.0,,,7899.2004
02800,EXCELENT,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,234.007328695,240.79,210.73,252.77,,,253.5108
02803,EXCELENT,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,468.79971788507487,358.2,360.9,306.6,,,374.40889999999996
02805,EXCELENT,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,2239.4092125400994,1900.0,1638.5,1735.0,,,1748.9899999999998
03205,GAMBRINUS,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,1.0433466075,,,,,,
03503,GAMBRINUS,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,,0.3,,,,,
05000,RADEGAST,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,730.3731729874748,699.8299999999999,796.64,592.91,,,769.6702
05002,RADEGAST,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,72.033887494925,56.85,64.95,70.65,,,69.0539
05003,RADEGAST,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,481.90632725482504,438.9,375.6,381.6,,,389.72779999999995
05005,RADEGAST,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,3576.8743772850753,3249.0,3078.5,2784.0,,,3054.2733
05100,RADEGAST,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,189.44230754252501,239.04,201.43,190.61,,,215.6459
05103,RADEGAST,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,370.096700647525,329.4,264.3,372.0,,,334.6513
05105,RADEGAST,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,4102.846180899901,3348.0,3157.0,3317.5,,,3300.7583
05202,BIRELL,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,108.45266950755001,106.5,82.8,79.2,,,91.91460000000001
05203,BIRELL,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,339.752228437275,399.0,375.9,314.1,,,374.8993
05603,RADEGAST,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,,,18.0,84.3,,,
05703,RADEGAST,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,0.659027927475,,,,,,
06003,KOZEL,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,39.44997655005,29.7,25.5,26.7,,,27.646900000000002
06005,KOZEL,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,311.41697427005,300.5,247.0,262.5,,,267.31960000000004
06100,KOZEL,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,125.37832448752499,94.34,85.06,91.17,,,119.91189999999999
06103,KOZEL,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,271.16718249497495,172.8,168.0,166.5,,,168.78459999999998
06105,KOZEL,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,2186.835409077526,1701.5,1588.0,1619.5,,,1722.9424
06202,KOZEL,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,46.215725307549995,37.5,36.0,36.9,,,36.184
06203,KOZEL,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,428.602586719925,330.0,369.0,478.8,,,373.0014
06205,KOZEL,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,,6.5,12.0,21.5,,,
06403,KOZEL,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,,24.3,23.1,13.5,,,28.134900000000002
06500,KOZEL,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,421.1205716874499,559.05,624.74,522.98,,,495.10970000000003
06503,KOZEL,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,800.8188102973751,672.3,633.3,680.1,,,645.6039
06505,KOZEL,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,6826.629785420075,5916.0,5708.0,5582.5,,,6067.2553
07905,SWIST,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,22.92036118,,,,,,
08202,MASTER,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,136.6811694425,102.75,100.5,96.6,,,111.0572
08302,MASTER,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,94.11965995994998,19.35,23.7,31.05,,,25.5417
15002,KINGSWOOD,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,60.931875907549994,17.748,16.218,13.464,,,20.5825
15003,KINGSWOOD,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,157.930932864825,46.2,42.0,47.1,,,51.24699999999999
17002,FENIX,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,20.04467919507501,1.65,2.4,2.1,,,
17003,FENIX,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,38.92442503499999,35.1,37.5,40.5,,,37.9603
20105,SWIST,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,11.259639495,33.5,39.0,44.0,,,33.7237
20205,SWIST,CZ,2016,3,5,5.0,5.0,-3.9214285714285713,0.8428571428571429,2.621428571428571,False,,,15.457499157500001,25.0,24.5,23.5,,,16.8616
01000,PILSNER URQUELL,CZ,2016,4,5,5.0,5.0,5.914285714285714,0.8214285714285715,2.2714285714285714,False,,,1901.85066611255,1893.3999999999999,1990.63,2032.68,,,1913.9493
01002,PILSNER URQUELL,CZ,2016,4,5,5.0,5.0,5.914285714285714,0.8214285714285715,2.2714285714285714,False,,,472.93888166257494,428.1,396.9,382.95,,,400.83169999999996
01003,PILSNER URQUELL,CZ,2016,4,5,5.0,5.0,5.914285714285714,0.8214285714285715,2.2714285714285714,False,,,3010.971783775024,3049.8,2566.2,2459.7,,,2564.8497
01005,PILSNER URQUELL,CZ,2016,4,5,5.0,5.0,5.914285714285714,0.8214285714285715,2.2714285714285714,False,,,4930.06793436995,5627.5,4663.0,4436.5,,,4686.6183
01010,PILSNER URQUELL,CZ,2016,4,5,5.0,5.0,5.914285714285714,0.8214285714285715,2.2714285714285714,False,,,46.15059676749999,36.25,239.04999999999998,119.35,,,54.5103
02003,GAMBRINUS,CZ,2016,4,5,5.0,5.0,5.914285714285714,0.8214285714285715,2.2714285714285714,False,,,289.06153830505,142.5,162.3,165.0,,,184.8481
02005,GAMBRINUS,CZ,2016,4,5,5.0,5.0,5.914285714285714,0.8214285714285715,2.2714285714285714,False,,,,,,,,,
02110,GAMBRINUS,CZ,2016,4,5,5.0,5.0,5.914285714285714,0.8214285714285715,2.2714285714285714,False,,,40.849843284950005,19.2,97.75,10.6,,,28.2512
02500,GAMBRINUS,CZ,2016,4,5,5.0,5.0,5.914285714285714,0.8214285714285715,2.2714285714285714,False,,,691.1924724449501,334.78,424.6,310.85,,,377.9464
02503,GAMBRINUS,CZ,2016,4,5,5.0,5.0,5.914285714285714,0.8214285714285715,2.2714285714285714,False,,,357.919104939975,226.5,180.6,167.1,,,185.36800000000002
02505,GAMBRINUS,CZ,2016,4,5,5.0,5.0,5.914285714285714,0.8214285714285715,2.2714285714285714,False,,,1488.8197851499997,2318.0,1401.5,1273.5,,,1368.6281000000001
02600,GAMBRINUS,CZ,2016,4,5,5.0,5.0,5.914285714285714,0.8214285714285715,2.2714285714285714,False,,,1705.917347780025,1659.24,1491.72,1469.7,,,1509.4348
02603,GAMBRINUS,CZ,2016,4,5,5.0,5.0,5.914285714285714,0.8214285714285715,2.2714285714285714,False,,,1148.547330987375,829.2,704.4,609.0,,,700.3103
02605,GAMBRINUS,CZ,2016,4,5,5.0,5.0,5.914285714285714,0.8214285714285715,2.2714285714285714,False,,,7604.628708382251,11801.0,8071.0,7336.0,,,7973.273
