SkuShort,Brand,Country,Year,Week,NumberWorkdays,PrevNumberWorkdays,NextNumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,PrevWeekPdtHl1,BgtHl,SalesHl,PrevWeekSalesHl1,PrevWeekSalesHl2,PrevYearSalesHl1,PrevYearSalesHl2,OldPredSalesHl
11203,BIRELL,SK,2020,10,5,5.0,5,5.092857142857143,1.285714285714286,3.4214285714285717,False,,,137.96010397415998,104.7,111.60000000000001,116.4,115.2,71.7,102.76400000000001
11302,BIRELL,SK,2020,10,5,5.0,5,5.092857142857143,1.285714285714286,3.4214285714285717,False,,,1.00740215224,,,,,,
11303,BIRELL,SK,2020,10,5,5.0,5,5.092857142857143,1.285714285714286,3.4214285714285717,False,,,1.4328568993400002,,,,,,
15002,KINGSWOOD,CZ,2020,10,5,5.0,5,5.092857142857143,1.285714285714286,3.4214285714285717,False,,,19.24818533286,20.655,19.584,20.502,20.655,18.054,21.072499999999998
15003,KINGSWOOD,CZ,2020,10,5,5.0,5,5.092857142857143,1.285714285714286,3.4214285714285717,False,,,45.22386088638,46.5,45.0,34.2,39.3,39.9,47.88590000000001
20105,SWIST,CZ,2020,10,5,5.0,5,5.092857142857143,1.285714285714286,3.4214285714285717,False,,,95.70000000008,94.0,95.0,96.5,115.0,89.0,98.3331
20205,SWIST,CZ,2020,10,5,5.0,5,5.092857142857143,1.285714285714286,3.4214285714285717,False,,,171.92772760516,163.5,177.0,189.0,200.5,132.5,199.1021
20305,LOCOLA,CZ,2020,10,5,5.0,5,5.092857142857143,1.285714285714286,3.4214285714285717,False,,,,2.5,3.0,4.5,,,
21005,SWIST,SK,2020,10,5,5.0,5,5.092857142857143,1.285714285714286,3.4214285714285717,False,,,,250.0,299.0,239.0,,,274.4999
01000,PILSNER URQUELL,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,2575.636074057619,2243.3199999999997,2566.71,2874.97,2774.2376999999997,2359.1,2863.5311
01000,PILSNER URQUELL,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,375.89889374504,190.0,360.0,360.0,305.0,285.0,346.2825
01002,PILSNER URQUELL,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,430.73135417478,480.15,512.1,523.8,423.6,435.45,478.6498
01002,PILSNER URQUELL,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,75.83627324246001,64.2,66.45,89.55,70.35,71.4,80.5745
01003,PILSNER URQUELL,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,2714.7568771901806,2625.6,2691.6,3045.6,2729.4,2882.4,2844.9141
01003,PILSNER URQUELL,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,506.94868647140004,406.2,496.5,608.7,499.5,430.2,534.1418
01005,PILSNER URQUELL,CZ,2020,11,5,5.0,5,6.571428571428572,2.3642857142857143,5.285714285714286,False,,,6011.66555050398,6285.5,6704.5,7152.5,6146.5,5501.0,6775.0963
01005,PILSNER URQUELL,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,777.7931448482401,668.5,628.5,1012.0,767.5,565.0,877.2616
01102,ASAHI,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,,0.48,,0.48,1.28,,
